"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"Harder-Tennyson","CA","San Francisco","Alameda","Hayward",629,2166,0.00185013876040703,0.0231459612659424,0.10849539406346,2499
2014-11-30,"Sunrise","NV","Las Vegas","Clark","Las Vegas",630,963,0.00208116545265349,0.00208116545265349,0.0299465240641711,3811
2014-11-30,"North Aurora","CO","Denver","Arapahoe","Aurora",631,1313,0.0107775211701309,0.0281910728269381,0.128006872852234,3061
2014-11-30,"Western Branch North","VA","Virginia Beach","Chesapeake City","Chesapeake",632,1513,0.00598404255319149,0.00132362673726009,-0.00525969756738988,6289
2014-11-30,"Merrlam Park","MN","Minneapolis-St Paul","Ramsey","Saint Paul",633,1622,-0.0049079754601227,-0.01338199513382,0.0384122919334187,3394
2014-11-30,"Petworth","DC","Washington","District of Columbia","Washington",634,2521,-0.00197941409342835,-0.00118858954041204,0.0112314480545527,4616
2014-11-30,"Pacific Heights","CA","San Francisco","San Francisco","San Francisco",635,5577,0.0395153774464119,0.0941730429664508,0.0335433654558933,3609
2014-11-30,"Kaimuki","HI","Honolulu","Honolulu","Honolulu",636,2553,-0.0135239567233385,-0.0387801204819277,-0.0561922365988909,5616
2014-11-30,"Hyde Park","IL","Chicago","Cook","Chicago",637,1576,-0.0241486068111455,-0.023543990086741,0.0450928381962865,3436
2014-11-30,"Port Richmond","NY","New York","Richmond","New York",638,2083,0.0151072124756335,0.0467336683417085,0.0116561437591064,2145
2014-11-30,"South Acres - Crestmont Park","TX","Houston","Harris","Houston",639,1173,0.0051413881748072,0.0182291666666667,0.0702554744525547,6225
2014-11-30,"East Mount Airy","PA","Philadelphia","Philadelphia","Philadelphia",640,1369,0,0.0178438661710037,0.0579598145285935,5843
2014-11-30,"Summerfields","TX","Dallas-Fort Worth","Tarrant","Fort Worth",641,1250,0.00563153660498793,0.0179153094462541,0.0407993338884263,4394
2014-11-30,"Heart of Chicago","IL","Chicago","Cook","Chicago",642,1503,-0.00792079207920792,-0.00792079207920792,0.0743388134381701,724
2014-11-30,"Nob Hill","CA","San Francisco","San Francisco","San Francisco",643,4604,0.023338519671038,0.0677179962894249,0.08764469643279,1131
2014-11-30,"Tioga-Nicetown","PA","Philadelphia","Philadelphia","Philadelphia",644,959,0.0116033755274262,0.046943231441048,0.113821138211382,6208
2014-11-30,"West Elsdon","IL","Chicago","Cook","Chicago",645,1394,-0.0127478753541076,-0.0127478753541076,-0.00712250712250712,3931
2014-11-30,"Greater Pinellas Point","FL","Tampa","Pinellas","Saint Petersburg",646,1296,0.00387296669248644,0.0148786217697729,0.047696038803557,4785
2014-11-30,"Prosperity Church Road","NC","Charlotte","Mecklenburg","Charlotte",647,1313,0.00382262996941896,0.0115562403697997,0.0412371134020618,4745
2014-11-30,"Chicago Lawn","IL","Chicago","Cook","Chicago",648,1306,-0.017306245297216,-0.0121028744326778,-0.00985595147839272,2134
2014-11-30,"Jefferson","OH","Cleveland","Cuyahoga","Cleveland",649,872,-0.00342857142857143,0,0.0307328605200946,5882
2014-11-30,"Beach Haven","FL","Jacksonville","Duval","Jacksonville",650,1554,0.00322788896061975,0.0150228608752449,0.011060507482108,7028
2014-11-30,"Kamm's Corner","OH","Cleveland","Cuyahoga","Cleveland",651,1095,-0.00182315405651778,-0.00363967242948135,0.0359508041627247,6489
2014-11-30,"Bucktown","IL","Chicago","Cook","Chicago",652,2150,-0.0271493212669683,-0.0393208221626452,0.0880566801619433,5466
2014-11-30,"Point Loma Heights","CA","San Diego","San Diego","San Diego",653,2422,0.00581395348837209,0.0180748213535099,0.0512152777777778,4990
2014-11-30,"Sandalwood","FL","Jacksonville","Duval","Jacksonville",654,1272,0.0015748031496063,0.00553359683794466,0.0307941653160454,5657
2014-11-30,"Golden Glades - The Woods","FL","Jacksonville","Duval","Jacksonville",655,1499,0.00739247311827957,0.024606971975393,0.0337931034482759,4712
2014-11-30,"Astrodome Area","TX","Houston","Harris","Houston",656,1282,0.00470219435736677,0.0094488188976378,0.0855207451312447,3813
2014-11-30,"Broadmoor, Anderson Island, Shreve Isle.","LA","Shreveport","Caddo","Shreveport",657,1274,0.00870942201108472,0.0249396621078037,0.067001675041876,5839
2014-11-30,"Frankford","MD","Baltimore","Baltimore City","Baltimore",658,1331,0,-0.00967261904761905,-0.00448765893792072,3900
2014-11-30,"East Houston","TX","Houston","Harris","Houston",659,1040,0.01364522417154,0.01364522417154,0.010689990281827,5655
2014-11-30,"Downtown","CT","Stamford","Fairfield","Stamford",660,1869,-0.00213561131873999,0.0037593984962406,0.0152091254752852,3690
2014-11-30,"Magnolia","WA","Seattle","King","Seattle",661,2624,-0.0037965072133637,0.0007627765064836,0.107172995780591,6951
2014-11-30,"Maplewood","NY","Rochester","Monroe","Rochester",662,927,0.00980392156862745,0.03,0.0243093922651934,4082
2014-11-30,"Nuuanu-Punchbowl","HI","Honolulu","Honolulu","Honolulu",663,2412,0.0142977291841884,0.0130197396052079,-0.0102585145670907,5730
2014-11-30,"Parkway","CA","Sacramento","Sacramento","Sacramento",664,1192,-0.00417710944026733,0.00336700336700337,0.032034632034632,10412
2014-11-30,"Mount Washington","CA","Los Angeles","Los Angeles","Los Angeles",665,2471,0.00939542483660131,0.0185490519373454,0.0890260026443367,3758
2014-11-30,"Byberry","PA","Philadelphia","Philadelphia","Philadelphia",666,1458,0.0062111801242236,0.0103950103950104,0.058055152394775,5645
2014-11-30,"East Sacramento","CA","Sacramento","Sacramento","Sacramento",667,1579,0.0220064724919094,0.0340537000654879,0.0160875160875161,5994
2014-11-30,"Metro West","FL","Orlando","Orange","Orlando",668,1165,-0.00171379605826907,-0.000857632933104631,-0.000857632933104631,6195
2014-11-30,"Alderwood Manor","WA","Seattle","Snohomish","Lynnwood",669,1895,0.0112059765208111,0.0243243243243243,0.062219730941704,5500
2014-11-30,"Magnolia Park","TX","Houston","Harris","Houston",670,1130,0.00983020554066131,0.0244786944696283,0.135678391959799,3624
2014-11-30,"Forest Park East","OH","Columbus","Franklin","Columbus",671,1168,0.00171526586620926,0.0236634531113059,0.0865116279069767,3509
2014-11-30,"DeVeaux","OH","Toledo","Lucas","Toledo",672,813,-0.00611246943765281,-0.0157384987893462,0.0200752823086575,7030
2014-11-30,"Gowanus","NY","New York","Kings","New York",673,2814,-0.037948717948718,-0.0803921568627451,-0.0126315789473684,831
2014-11-30,"Avondale","IL","Chicago","Cook","Chicago",674,1895,-0.02218782249742,-0.0448588709677419,0.0504434589800443,2269
2014-11-30,"Ala Moana-Kakaako","HI","Honolulu","Honolulu","Honolulu",675,2142,-0.0298913043478261,-0.0662598081952921,-0.11046511627907,11283
2014-11-30,"East Arlington","FL","Jacksonville","Duval","Jacksonville",676,1384,0.00289855072463768,0.00362581580855693,0.0161527165932452,6485
2014-11-30,"Kenmore","MA","Boston","Suffolk","Boston",677,2304,-0.0166453265044814,-0.023314963967783,0.0249110320284698,1340
2014-11-30,"Trinity - Houston Gardens","TX","Houston","Harris","Houston",678,1082,0.0285171102661597,0.0474346563407551,0.0576735092864125,5647
2014-11-30,"Citrus Grove","CA","Los Angeles","Los Angeles","Glendale",679,2094,0.014043583535109,0.0449101796407186,0.119187600213789,1147
2014-11-30,"Inner Richmond","CA","San Francisco","San Francisco","San Francisco",680,5130,0.00984251968503937,0.0284683239775461,0.160896130346232,1551
2014-11-30,"Buffalo","NV","Las Vegas","Clark","Las Vegas",681,1302,0.00773993808049536,0.0163934426229508,0.0038550501156515,4534
2014-11-30,"Prospect Heights","NY","New York","Kings","New York",682,2788,-0.02312543798178,-0.0448783830078794,-0.0148409893992933,764
2014-11-30,"DRNAG","CA","Riverside","San Bernardino","San Bernardino",683,1283,-0.000778816199376947,-0.0153491941673062,-0.0302343159486017,3479
2014-11-30,"Dayton's Bluff","MN","Minneapolis-St Paul","Ramsey","Saint Paul",684,1240,0.000807102502017756,0.00649350649350649,0.0490693739424704,3414
2014-11-30,"Old Colorado City","CO","Colorado Springs","El Paso","Colorado Springs",685,1180,0.0068259385665529,0.0216450216450216,0.0433244916003537,5432
2014-11-30,"South Weymouth","MA","Boston","Norfolk","Weymouth",686,2063,-0.00817307692307692,-0.0250472589792061,0.0335671342685371,4955
2014-11-30,"Denver Harbor - Port Houston","TX","Houston","Harris","Houston",687,1113,0.0136612021857923,0.0334261838440111,0.124242424242424,4361
2014-11-30,"Lake Murray","CA","San Diego","San Diego","San Diego",688,2226,0.00225123818099955,0.0036068530207394,0.0353488372093023,5217
2014-11-30,"Southeast Raleigh","NC","Raleigh","Wake","Raleigh",689,1119,-0.00709849157054126,-0.0132275132275132,-0.000892857142857143,6856
2014-11-30,"Mission Hill","MA","Boston","Suffolk","Boston",690,2640,0.00265856437523737,0.00418410041841004,0.0248447204968944,645
2014-11-30,"Noe Valley","CA","San Francisco","San Francisco","San Francisco",691,5033,0.00861723446893788,0.0409513960703206,0.0986684130102598,3716
2014-11-30,"Pecan Park","TX","Houston","Harris","Houston",692,1189,0.00252951096121417,0.0179794520547945,0.0928308823529412,2801
2014-11-30,"New Utrecht","NY","New York","Kings","New York",693,2075,-0.0321828358208955,-0.0915061295971979,-0.0867077464788732,402
2014-11-30,"Kuliouou-Kalani Iki","HI","Honolulu","Honolulu","Honolulu",694,3134,-0.0141553947782321,-0.0163214061519146,-0.0433455433455433,6060
2014-11-30,"Vance Jackson","TX","San Antonio","Bexar","San Antonio",695,1322,0.00151515151515152,0,0.0169230769230769,4859
2014-11-30,"Morgan Park","IL","Chicago","Cook","Chicago",696,1348,-0.0102790014684288,-0.00955180014695077,0.00822737471952132,5322
2014-11-30,"Mount Greenwood","IL","Chicago","Cook","Chicago",697,1574,-0.01625,-0.00881612090680101,0.0606469002695418,5946
2014-11-30,"Mt Pleasant","OH","Cleveland","Cuyahoga","Cleveland",698,827,-0.00839328537170264,-0.0143027413587604,0.072632944228275,3426
2014-11-30,"Northeast Tacoma","WA","Seattle","Pierce","Tacoma",699,1658,0.00667880995749848,0.0134474327628362,0.0215650030807147,5636
2014-11-30,"Outer Sunset","CA","San Francisco","San Francisco","San Francisco",700,3734,0.00755531570426336,0.0337763012181617,0.200257152041144,3643
2014-11-30,"Portola","CA","San Francisco","San Francisco","San Francisco",701,3391,-0.00440399295361127,0.00892591490627789,0.12545635579157,3860
2014-11-30,"Downtown","TX","Houston","Harris","Houston",702,2116,0.0153550863723608,0.0569430569430569,0.20022688598979,1521
2014-11-30,"Midtown","GA","Atlanta","Fulton","Atlanta",703,1571,0.00705128205128205,0.00640614990390775,0.0424684804246848,8062
2014-11-30,"Great Bridge East","VA","Virginia Beach","Chesapeake City","Chesapeake",704,1894,-0.0145681581685744,-0.0191610564474366,-0.02672147995889,5660
2014-11-30,"North Collinwood","OH","Cleveland","Cuyahoga","Cleveland",705,936,-0.00213219616204691,0.00429184549356223,0.04,3853
2014-11-30,"Ellet","OH","Akron","Summit","Akron",706,850,-0.0184757505773672,-0.0173410404624277,-0.0173410404624277,6159
2014-11-30,"Charlestown","MA","Boston","Suffolk","Boston",707,2802,-0.00989399293286219,-0.00638297872340425,0.00142959256611866,4421
2014-11-30,"Eastside","CA","Riverside","Riverside","Riverside",708,1389,0.00288808664259928,0.0116533139111435,0.023581429624171,2296
2014-11-30,"Upper Roseville","NJ","New York","Essex","Newark",709,1533,-0.00904977375565611,-0.001953125,0.0226817878585724,1989
2014-11-30,"Paradise Hills","CA","San Diego","San Diego","San Diego",710,1963,0.00718317085684967,0.0223958333333333,0.0320715036803365,3519
2014-11-30,"Logan Circle","DC","Washington","District of Columbia","Washington",711,2789,0.00685920577617328,0.00504504504504504,0.00432120993878286,4512
2014-11-30,"Grays Ferry","PA","Philadelphia","Philadelphia","Philadelphia",712,926,0.0153508771929825,0.0463276836158192,0.0817757009345794,6059
2014-11-30,"West Grand","MI","Grand Rapids","Kent","Grand Rapids",713,1053,-0.0018957345971564,0.0154291224686596,0.17260579064588,5982
2014-11-30,"Greater Avenues","UT","Salt Lake City","Salt Lake","Salt Lake City",714,1585,-0.0185758513931889,-0.0440289505428227,-0.0474759615384615,4535
2014-11-30,"Fairbanks - Northwest Crossing","TX","Houston","Harris","Houston",715,1349,0.00222882615156018,0.00973053892215569,0.0597014925373134,1386
2014-11-30,"Cedar Park","PA","Philadelphia","Philadelphia","Philadelphia",716,1606,-0.0207317073170732,-0.0266666666666667,0.0962457337883959,2918
2014-11-30,"Adams Morgan","DC","Washington","District of Columbia","Washington",717,2752,0.00768949102892713,-0.00145137880986938,-0.0258407079646018,3781
2014-11-30,"Outer Richmond","CA","San Francisco","San Francisco","San Francisco",718,4026,0.00876973189676773,0.0411171450737005,0.198571003274784,3210
2014-11-30,"West Akron","OH","Akron","Summit","Akron",719,683,-0.0172661870503597,-0.00146198830409357,0.00146627565982405,6283
2014-11-30,"Bay View","WI","Milwaukee","Milwaukee","Milwaukee",720,1104,-0.019538188277087,-0.065989847715736,-0.0891089108910891,3962
2014-11-30,"Inner Sunset","CA","San Francisco","San Francisco","San Francisco",721,4382,-0.00182232346241458,0.0505873891153201,0.211166390270868,2386
2014-11-30,"Tampa Palms","FL","Tampa","Hillsborough","Tampa",722,1702,-0.000587199060481503,-0.0075801749271137,-0.00175953079178886,4035
2014-11-30,"Hyde Park Brookwood, Southern Hills","LA","Shreveport","Caddo","Shreveport",723,1197,0.008424599831508,0.04359197907585,0.0336787564766839,5064
2014-11-30,"Puritas-Longmead","OH","Cleveland","Cuyahoga","Cleveland",724,869,0.00346420323325635,0.00578703703703704,0.0457280385078219,5807
2014-11-30,"Upper Clinton Hill","NJ","New York","Essex","Newark",725,1424,-0.0145328719723183,-0.00904662491301322,0.0229885057471264,2430
2014-11-30,"Seatack","VA","Virginia Beach","Virginia Beach City","Virginia Beach",726,1359,0.000736377025036819,-0.017353579175705,-0.00220264317180617,5705
2014-11-30,"Kenmore","OH","Akron","Summit","Akron",727,681,-0.0187319884726225,-0.0043859649122807,0.00739644970414201,6178
2014-11-30,"Whitmer - Trilby","OH","Toledo","Lucas","Toledo",728,849,-0.00585480093676815,-0.00235017626321974,0.0404411764705882,4507
2014-11-30,"Huntridge","NV","Las Vegas","Clark","Las Vegas",729,1056,0.00667302192564347,0.0232558139534884,0.062374245472837,4152
2014-11-30,"University Village - Little Italy","IL","Chicago","Cook","Chicago",730,1805,-0.0290478752017214,-0.0373333333333333,0.0617647058823529,4420
2014-11-30,"Montclare","IL","Chicago","Cook","Chicago",731,1710,-0.00581395348837209,-0.013840830449827,0.0497237569060774,3411
2014-11-30,"Washington Highlands","DC","Washington","District of Columbia","Washington",732,1780,0.0241657077100115,0.0372960372960373,0.0130904951622083,1784
2014-11-30,"Fishtown","PA","Philadelphia","Philadelphia","Philadelphia",733,1593,-0.00623830318153462,-0.023298589822195,0.0459619172685489,6394
2014-11-30,"Summit-University","MN","Minneapolis-St Paul","Ramsey","Saint Paul",734,1355,-0.00586940572267058,-0.00659824046920821,0.0111940298507463,3223
2014-11-30,"South Broadway","OH","Cleveland","Cuyahoga","Cleveland",735,800,-0.0099009900990099,-0.0279465370595383,0.0582010582010582,3881
2014-11-30,"Franklin Park","TX","Austin","Travis","Austin",736,1320,0.00151745068285281,-0.0075187969924812,0.0369206598586017,1176
2014-11-30,"Martha Lake","WA","Seattle","Snohomish","Lynnwood",737,1924,0.00104058272632674,0.00627615062761506,0.0490730643402399,4860
2014-11-30,"Greenwood","WA","Seattle","King","Seattle",738,2031,0.00594353640416048,0.0211161387631976,0.0954692556634304,5387
2014-11-30,"Midvale Park","AZ","Tucson","Pima","Tucson",739,978,0.00928792569659443,0.0113753877973113,0.0113753877973113,3430
2014-11-30,"Encanto","CA","San Diego","San Diego","San Diego",740,1937,0.00885416666666667,0.0281316348195329,0.0358288770053476,3266
2014-11-30,"Blueberry Hill-Brigadoon-Stoneybrook-Baralto","KY","Lexington","Fayette","Lexington",741,952,0.0258620689655172,0.0542635658914729,0.0225563909774436,3246
2014-11-30,"Glenville","OH","Cleveland","Cuyahoga","Cleveland",742,851,-0.0104651162790698,-0.0184544405997693,0.102331606217617,3628
2014-11-30,"Harrowgate","PA","Philadelphia","Philadelphia","Philadelphia",743,794,-0.00125786163522013,0.00126103404791929,0.0406290956749672,5672
2014-11-30,"The Waterfront","NJ","New York","Hudson","Jersey City",744,2984,0.0257820556892403,0.0710696338837042,0.141545524100995,2904
2014-11-30,"Playa Del Rey","CA","Los Angeles","Los Angeles","Los Angeles",745,2941,0.00719178082191781,0.0229565217391304,0.0836403831982314,4609
2014-11-30,"West End","RI","Providence","Providence","Providence",746,1314,0,0.028974158183242,0.122117847993168,593
2014-11-30,"Liberty Heights","MA","Springfield","Hampden","Springfield",747,1179,0.00425894378194208,0.0796703296703297,0.141335914811229,2816
2014-11-30,"Montavilla","OR","Portland","Multnomah","Portland",748,1370,0.011070110701107,0.0308502633559067,0.0795902285263987,5149
2014-11-30,"Baychester","NY","New York","Bronx","New York",749,1747,-0.00569151963574274,0.00344629523262493,0.0386444708680143,1178
2014-11-30,"Wallingford","WA","Seattle","King","Seattle",750,2595,-0.00802752293577982,-0.00916380297823597,0.0763168809622563,5009
