"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2014-11-30,"Worthington","OH","Columbus","Franklin",3528,1850,0.00108225108225108,0.0272071071626874,0.0875955320399765,5352
2014-11-30,"Payson","UT","Provo","Utah",3529,1217,0.00745033112582781,0.0158597662771285,-0.0417322834645669,4680
2014-11-30,"Port Clinton","OH","Toledo","Ottawa",3530,1158,-0.0077120822622108,-0.0077120822622108,0.0536851683348499,7872
2014-11-30,"Clearlake","CA","Clearlake","Lake",3531,1038,-0.046831955922865,-0.0910683012259194,0.0246791707798618,3958
2014-11-30,"Opelousas","LA","Opelousas","Saint Landry",3532,1137,-0.00958188153310104,-0.005249343832021,-0.0215146299483649,2705
2014-11-30,"Lyons","GA","Vidalia","Toombs",3533,923,0.0109529025191676,0.00764192139737991,-0.0562372188139059,1797
2014-11-30,"Ramsey","NJ","New York","Bergen",3534,2802,0.00718907260963336,0.021509296390813,0.0706916316392816,5141
2014-11-30,"Horsham","PA","Philadelphia","Montgomery",3535,1672,-0.00238663484486874,-0.0170487948265726,-0.0227936879018118,4570
2014-11-30,"New Castle","IN","New Castle","Henry",3536,702,-0.00987306064880113,-0.0126582278481013,0.0203488372093023,7180
2014-11-30,"Winton","CA","Merced","Merced",3537,897,-0.0132013201320132,-0.00993377483443709,0.0263157894736842,2339
2014-11-30,"Newberry Township","PA","York","York",3538,1258,0.00399042298483639,-0.0086682427107959,-0.0148786217697729,3113
2014-11-30,"King City","CA","Salinas","Monterey",3539,1627,0.0323604060913706,0.0767703507610854,0.122068965517241,2214
2014-11-30,"West Point","MS","West Point","Clay",3540,953,0.00527426160337553,0.0313852813852814,-0.00625651720542232,4175
2014-11-30,"Smithfield","RI","Providence","Providence",3541,1547,0.00847457627118644,0.0224719101123596,0.0417508417508418,4088
2014-11-30,"Northview","MI","Grand Rapids","Kent",3542,1251,-0.00398089171974522,0.00240384615384615,0.0992970123022847,4900
2014-11-30,"Fruita","CO","Grand Junction","Mesa",3543,1242,0.0072992700729927,0.0213815789473684,0.0138775510204082,4878
2014-11-30,"Winslow","AZ","Show Low","Navajo",3544,813,-0.0228365384615385,-0.0895856662933931,-0.098669623059867,2455
2014-11-30,"Nuevo","CA","Riverside","Riverside",3545,1583,0.00444162436548223,0.0140935297885971,0.071041948579161,1667
2014-11-30,"Grafton","OH","Cleveland","Lorain",3546,1207,0.00332502078137988,0.0100418410041841,-0.00165425971877585,3929
2014-11-30,"Hastings","MN","Minneapolis-St Paul","Dakota",3547,1400,0,-0.0014265335235378,0.0211524434719183,6907
2014-11-30,"La Grange","IL","Chicago","Cook",3548,2014,-0.0189965903555772,-0.0185185185185185,0.104166666666667,5254
2014-11-30,"Jollyville","TX","Austin","Williamson",3549,1674,0.00843373493975904,0.0163934426229508,0.041044776119403,3952
2014-11-30,"Druid Hills","GA","Atlanta","Dekalb",3550,2085,-0.0297812936249418,-0.0440165061898212,0.00870827285921625,3241
2014-11-30,"Cutlerville","MI","Grand Rapids","Kent",3551,1160,0.0193321616871705,0.0583941605839416,0.110047846889952,3216
2014-11-30,"Fruitland Park","FL","Orlando","Lake",3552,1183,0.0163230240549828,0.0432098765432099,0.0638489208633094,3174
2014-11-30,"Amite","LA","Hammond","Tangipahoa",3553,1173,-0.0361544782251438,-0.0942084942084942,-0.08359375,3122
2014-11-30,"McAlester","OK","McAlester","Pittsburg",3554,798,-0.0111524163568773,-0.0232558139534884,0.00503778337531486,6676
2014-11-30,"Palos Heights","IL","Chicago","Cook",3555,1870,-0.0137130801687764,-0.0116279069767442,0.0446927374301676,5353
2014-11-30,"Brownsville","TN","Brownsville","Haywood",3556,823,-0.0178997613365155,-0.0294811320754717,0.0110565110565111,5633
2014-11-30,"Oxford","MS","Oxford","Lafayette",3557,1353,-0.00368188512518409,-0.0116873630387144,0.0920096852300242,7660
2014-11-30,"Rantoul","IL","Champaign-Urbana","Champaign",3558,829,-0.0304093567251462,-0.0493119266055046,-0.00240673886883273,3657
2014-11-30,"Town of Malone","NY","Malone","Franklin",3559,1407,0.00428265524625268,0.00860215053763441,0.00715819613457409,2576
2014-11-30,"Claymont","DE","Philadelphia","New Castle",3560,1338,-0.00962250185048113,-0.0190615835777126,0.0221543162719633,3721
2014-11-30,"Worthington","MN","Worthington","Nobles",3561,1171,-0.0134793597304128,-0.0143097643097643,0.0244969378827647,3168
2014-11-30,"Alamosa","CO",,"Alamosa",3562,1015,0.00495049504950495,-0.00196656833824975,0.0170340681362725,3737
2014-11-30,"Forest","MS",,"Scott",3563,1067,-0.0282331511839709,-0.0729800173761946,-0.0540780141843972,2783
2014-11-30,"North Bend","OR","Coos Bay","Coos",3564,1059,0.0153403643336529,0.0382352941176471,0.0795107033639144,4303
2014-11-30,"Mount Vernon","IN","Evansville","Posey",3565,996,0.0132248219735504,0.0215384615384615,0.0353430353430353,4386
2014-11-30,"Marshall","MI","Battle Creek","Calhoun",3566,1026,0.00984251968503937,0.0426829268292683,0.115217391304348,4156
2014-11-30,"Ardmore","PA","Philadelphia","Delaware",3567,1813,-0.00548546352166758,-0.00439319055464031,-0.0346112886048988,4648
2014-11-30,"Elizabeth Township","PA","Pittsburgh","Allegheny",3568,978,-0.0239520958083832,-0.028798411122145,0.0642002176278564,5779
2014-11-30,"Kingstree","SC",,"Williamsburg",3569,884,-0.00674157303370787,0.00113250283125708,-0.037037037037037,2717
2014-11-30,"Middle Island","NY","New York","Suffolk",3570,2218,-0.0198851082633672,-0.01246660730187,-0.0402423193422761,4270
2014-11-30,"Town of Kaukauna","WI","Appleton","Outagamie",3571,979,0.00102249488752556,-0.0278053624627607,0,5891
2014-11-30,"Vandalia","OH","Dayton","Montgomery",3572,1105,0.000905797101449275,-0.00896860986547085,0.0091324200913242,4869
2014-11-30,"China Grove","NC","Salisbury","Rowan",3573,906,0.00666666666666667,-0.0033003300330033,0.0260475651189128,3665
2014-11-30,"Locust Grove","VA",,"Orange",3574,1416,-0.0159833217512161,-0.0301369863013699,0.00926585887384177,6712
2014-11-30,"Pearl River","NY","New York","Rockland",3575,2384,0.0333766796705678,0.0782451379466305,-0.0763270050368074,3932
2014-11-30,"Whitman","MA","Boston","Plymouth",3576,1679,0.00719856028794241,0.0206686930091185,0.0701083492670491,3718
2014-11-30,"Langley Park","MD","Washington","Prince Georges",3577,1676,-0.00475059382422803,-0.0221703617269545,-0.0704381586245147,946
2014-11-30,"Town of Belchertown","MA","Springfield","Hampshire",3578,1651,0.0644745325596389,0.040983606557377,-0.0242316784869976,4272
2014-11-30,"Altus","OK","Altus","Jackson",3579,730,0.00968188105117566,0.0181311018131102,0.028169014084507,6989
2014-11-30,"Highland Village","TX","Dallas-Fort Worth","Denton",3580,2406,0.00669456066945607,0.0126262626262626,0.0669623059866962,5018
2014-11-30,"Fraser","MI","Detroit","Macomb",3581,1170,0,-0.0159798149705635,-0.0159798149705635,4826
2014-11-30,"Pontiac","IL","Pontiac","Livingston",3582,1118,-0.0175746924428823,-0.0114942528735632,-0.0737365368682684,4147
2014-11-30,"Blytheville","AR","Blytheville","Mississippi",3583,847,-0.0375,-0.047244094488189,0.0392638036809816,2997
2014-11-30,"Grandview","WA","Yakima","Yakima",3584,947,0.0182795698924731,0.0383771929824561,-0.00733752620545073,2900
2014-11-30,"Los Osos","CA","San Luis Obispo","San Luis Obispo",3585,1853,0.0220628792057363,0.064330844342332,0.0510493477027794,4944
2014-11-30,"Loomis","CA","Sacramento","Placer",3586,1890,0.0106951871657754,0.0188679245283019,0.00907634810464495,4176
2014-11-30,"Town of Montgomery","NY","Poughkeepsie","Orange",3587,1835,0.0200111172873819,0.040249433106576,0.0600808781051415,3459
2014-11-30,"Taylorsville","KY","Louisville/Jefferson County","Spencer",3588,1229,0.0090311986863711,0.011522633744856,0.011522633744856,4098
2014-11-30,"Berkley","MI","Detroit","Oakland",3589,1337,0.00300075018754689,0.0151860288534548,0.0502749410840534,6389
2014-11-30,"Trenton","OH","Cincinnati","Butler",3590,1115,-0.00623885918003565,-0.012400354295837,0.0238751147842057,4387
2014-11-30,"Brownsville","FL","Miami-Fort Lauderdale","Miami-Dade",3591,1399,0.0028673835125448,0.0130340333091962,0.0440298507462687,3359
2014-11-30,"Borger","TX","Borger","Hutchinson",3592,1035,-0.00767018216682646,-0.0133460438512869,-0.0363128491620112,5531
2014-11-30,"Tenafly","NJ","New York","Bergen",3593,3599,-0.0174720174720175,-0.0220108695652174,0.0566647093364651,4513
2014-11-30,"Pulaski","VA","Blacksburg","Pulaski",3594,1056,-0.0112359550561798,-0.0373746581586144,-0.0638297872340425,4698
2014-11-30,"Branchburg","NJ","New York","Somerset",3595,2346,-0.00635324015247776,-0.0517380759902991,-0.0675675675675676,4945
2014-11-30,"Beacon","NY","Poughkeepsie","Dutchess",3596,1682,0.0138637733574442,0.0453697949036669,0.0598613736609956,3107
2014-11-30,"Olympia Heights","FL","Miami-Fort Lauderdale","Miami-Dade",3597,2185,-0.000457456541628545,0.00183402109124255,0.0434574976122254,3650
2014-11-30,"Carmel","CA","Salinas","Monterey",3598,2921,0.0103770321687997,0.00724137931034483,0.0887066716362281,7832
2014-11-30,"Senatobia","MS","Memphis","Tate",3599,1137,-0.011304347826087,-0.04212299915754,0.0106666666666667,3494
2014-11-30,"Palmer Township","PA","Allentown","Northampton",3600,1544,0.0164581961816985,0.0626290433585685,0.0655624568668047,5190
2014-11-30,"Huntingtown","MD","Washington","Calvert",3601,1981,-0.00151209677419355,0.00151668351870576,-0.0406779661016949,4512
2014-11-30,"Warwick Township","PA","Philadelphia","Bucks",3602,2245,0.000445632798573975,0.00898876404494382,0.0359944623904015,5188
2014-11-30,"Pass Christian","MS","Gulfport","Harrison",3603,1143,0.0106100795755968,-0.0103896103896104,-0.0112456747404844,2662
2014-11-30,"Gates-North Gates","NY","Rochester","Monroe",3604,1269,0.00954653937947494,0.0143884892086331,0.0496277915632754,4847
2014-11-30,"Franklinton","NC","Raleigh","Franklin",3605,968,0.00310880829015544,0.0072840790842872,0.0286928799149841,4479
2014-11-30,"Wauchula","FL","Wauchula","Hardee",3606,1126,-0.00967458223394899,0.00896057347670251,0.0642722117202268,2550
2014-11-30,"Shelby","OH","Mansfield","Richland",3607,845,0.0875160875160875,0.0861182519280206,0.013189448441247,4360
2014-11-30,"Edcouch","TX","McAllen","Hidalgo",3608,853,-0.0069848661233993,-0.0605726872246696,-0.0150115473441109,2287
2014-11-30,"Fruitville","FL","Sarasota","Sarasota",3609,1744,0.0175029171528588,0.0487071557426338,0.0399522957662493,4511
2014-11-30,"Lake Saint Louis","MO","St. Louis","Saint Charles",3610,1548,0.00389105058365759,0.0045425048669695,0.000646412411118293,5523
2014-11-30,"Valley","AL","Valley","Chambers",3611,809,0.00372208436724566,0.0279542566709022,0.0266497461928934,3306
2014-11-30,"Springdale","NJ","Philadelphia","Camden",3612,2261,0.00892458723784025,-0.0100700525394046,0.0530973451327434,5252
2014-11-30,"Town of Exeter","NH","Boston","Rockingham",3613,1751,-0.00398179749715586,-0.0112930547713156,0.00574382538770821,4470
2014-11-30,"Town of Camillus","NY","Syracuse","Onondaga",3614,1557,0.011038961038961,0.0407754010695187,-0.00320102432778489,4915
2014-11-30,"Silverton","OR","Salem","Marion",3615,1372,0.0269461077844311,0.0710382513661202,0.0794649881982691,3898
2014-11-30,"Glen Avon","CA","Riverside","Riverside",3616,1626,0.00993788819875776,0.0149812734082397,0.0363288718929254,2190
2014-11-30,"Pawleys Island","SC","Georgetown","Georgetown",3617,1555,0.00193298969072165,0.0183366077275704,0.132556445739257,9390
2014-11-30,"Wapato","WA","Yakima","Yakima",3618,846,0.0156062424969988,0.0131736526946108,-0.0483689538807649,2188
2014-11-30,"Brecksville","OH","Cleveland","Cuyahoga",3619,1909,0.000524109014675052,0.00526592943654555,0.0582039911308204,5116
2014-11-30,"Town of Northborough","MA","Worcester","Worcester",3620,2114,0.00618752974773917,0.00523062291963861,0.0548902195608782,4626
2014-11-30,"Town of Whitewater","WI","Whitewater","Walworth",3621,1241,-0.0119426751592357,-0.0142970611596505,0.0315876974231089,3655
2014-11-30,"Waupun","WI","Fond du Lac","Fond du Lac",3622,1002,0.002,0.000999000999000999,0.0614406779661017,3830
2014-11-30,"Russellville","KY",,"Logan",3623,855,-0.0034965034965035,0.0190703218116806,0.0264105642256903,3183
2014-11-30,"Town of Victor","NY","Rochester","Ontario",3624,1926,0.00890518596123625,0.0332618025751073,0.0388349514563107,4077
2014-11-30,"North Salt Lake","UT","Ogden","Davis",3625,1414,0.00426136363636364,0.00712250712250712,-0.0458839406207827,4004
2014-11-30,"Miami Springs","FL","Miami-Fort Lauderdale","Miami-Dade",3626,2227,0.000898876404494382,-0.00268696820420958,0.0234375,3688
2014-11-30,"Laurel","DE","Seaford","Sussex",3627,1189,0.00422297297297297,0.00252951096121417,-0.0503194888178914,3746
2014-11-30,"Harvard","IL","Chicago","McHenry",3628,1351,0.00745712155108128,0.00670640834575261,-0.0259552992069214,3589
2014-11-30,"San Luis","AZ","Yuma","Yuma",3629,856,0.00943396226415094,0.0166270783847981,0.0118203309692671,3107
2014-11-30,"Marion","IL","Marion","Williamson",3630,1156,0.0266429840142096,0.0625,-0.0654810024252223,5966
2014-11-30,"Manistee","MI",,"Manistee",3631,882,0.0184757505773672,-0.0189098998887653,0.078239608801956,5177
2014-11-30,"Marshfield","MO","Springfield","Webster",3632,731,-0.0161507402422611,-0.0343461030383091,0.0578871201157742,558
2014-11-30,"Killingly","CT","Willimantic","Windham",3633,1385,-0.00858983536148891,-0.0191218130311615,0.0297397769516729,4001
2014-11-30,"Robbinsdale","MN","Minneapolis-St Paul","Hennepin",3634,1385,-0.00359712230215827,0.000722543352601156,0.0198821796759941,4684
2014-11-30,"Olive Hill","KY",,"Carter",3635,826,-0.00481927710843374,0.0134969325153374,0.00364520048602673,1620
2014-11-30,"Hawaiian Gardens","CA","Los Angeles","Los Angeles",3636,1823,0.00662617338487024,0.0258863252673044,0.0742486741308191,1816
2014-11-30,"Trenton","FL","Gainesville","Gilchrist",3637,1072,-0.000931966449207828,-0.000931966449207828,-0.000931966449207828,1832
2014-11-30,"Pottsville","PA","Pottsville","Schuylkill",3638,817,-0.00122249388753056,-0.0192076830732293,-0.0354191263282172,4670
2014-11-30,"Highland Park","NJ","New York","Middlesex",3639,2084,-0.0123222748815166,-0.027077497665733,0.0220696419813634,2722
2014-11-30,"Stanford","KY","Danville","Lincoln",3640,877,0,-0.00227531285551763,0.0428061831153389,3063
2014-11-30,"Morehead City","NC","Morehead City","Carteret",3641,1201,0.0152155536770921,0.0126475548060708,0.0516637478108581,6183
2014-11-30,"Beverly Hills","FL","Homosassa Springs","Citrus",3642,845,0.014405762304922,0.0509950248756219,0.0669191919191919,7971
2014-11-30,"Warrenville","IL","Chicago","Du Page",3643,1594,-0.00685358255451713,-0.0136138613861386,0.00694883133291219,4996
2014-11-30,"Willow Grove","PA","Philadelphia","Montgomery",3644,1623,0.00185185185185185,-0.00245851259987707,0.014375,4068
2014-11-30,"Clark","NJ","New York","Union",3645,2007,-0.0137592137592138,-0.0190615835777126,0.0801937567276642,4903
2014-11-30,"Bonham","TX","Bonham","Fannin",3646,1087,0.00648148148148148,0.0245051837888784,0.0293560606060606,3836
2014-11-30,"East Pennsboro","PA","Harrisburg","Cumberland",3647,1338,-0.0197802197802198,-0.0381020848310568,0.00224719101123596,4686
2014-11-30,"Carthage","TX",,"Panola",3648,1288,0.010989010989011,0.0387096774193548,0.0980392156862745,3367
2014-11-30,"Fort Bragg","CA","Ukiah","Mendocino",3649,1700,0.00117785630153121,0.0119047619047619,0.13560454241817,4104
2014-11-30,"Superior Township","MI","Ann Arbor","Washtenaw",3650,1581,0.0121638924455826,0.0266233766233766,0.0442536327608983,4821
2014-11-30,"Greenwell Springs","LA","Baton Rouge","East Baton Rouge",3651,1312,-0.0478955007256894,-0.0869867780097425,0.0412698412698413,4294
2014-11-30,"Hughson","CA","Modesto","Stanislaus",3652,1338,0.0105740181268882,0.0268610897927859,0.0560378847671665,1745
2014-11-30,"Cedar Mill","OR","Portland","Washington",3653,2258,-0.00440917107583774,0.0121021963245182,0.0661000944287063,4879
2014-11-30,"Charlestown","IN","Louisville/Jefferson County","Clark",3654,801,-0.00496894409937888,-0.00866336633663366,0.00754716981132076,2488
2014-11-30,"South Ogden","UT","Ogden","Weber",3655,1139,-0.00087719298245614,0.018783542039356,0.0106477373558119,5172
2014-11-30,"Prosser","WA","Kennewick","Benton",3656,1077,-0.032345013477089,-0.0173357664233577,-0.0191256830601093,1337
2014-11-30,"Williamstown","NJ","Philadelphia","Gloucester",3657,1543,-0.0221799746514575,-0.0246523388116308,0.0475220638153428,4360
2014-11-30,"Kountze","TX","Beaumont","Hardin",3658,1229,0.00572831423895254,0.0182270091135046,0.0705574912891986,2501
2014-11-30,"Town of Wilbraham","MA","Springfield","Hampden",3659,1754,0.00458190148911798,0.0452920143027414,-0.0694960212201591,4952
2014-11-30,"Harper Woods","MI","Detroit","Wayne",3660,798,-0.0062266500622665,-0.00746268656716418,0.00884955752212389,5714
2014-11-30,"Winnsboro","LA",,"Franklin",3661,1238,-0.0182394924662966,-0.0143312101910828,0.0473773265651438,2659
2014-11-30,"Bryn Mawr-Skyway","WA","Seattle","King",3662,1725,0.00290697674418605,0.0087719298245614,0.0479951397326853,4465
2014-11-30,"Big Rapids Township","MI","Big Rapids","Mecosta",3663,848,0.00593119810201661,0.00712589073634204,0.0482076637824475,2897
2014-11-30,"Seagoville","TX","Dallas-Fort Worth","Dallas",3664,1167,0.00951557093425606,0.0254833040421793,0.0504050405040504,3263
2014-11-30,"Tallassee","AL","Montgomery","Elmore",3665,988,-0.0332681017612524,-0.0398445092322643,0.0704225352112676,6096
2014-11-30,"Cottonwood","CA","Red Bluff","Tehama",3666,1180,0.00596760443307758,0.0332749562171629,0.0314685314685315,2711
2014-11-30,"Little Falls","MN",,"Morrison",3667,1161,0.000862068965517241,-0.000860585197934596,-0.0333055786844296,5465
2014-11-30,"Coto de Caza","CA","Los Angeles","Orange",3668,3505,-0.0165544332210999,-0.036028602860286,-0.00426136363636364,5651
2014-11-30,"Manassas Park","VA","Washington","Manassas Park City",3669,1586,0.00698412698412698,0.0153649167733675,0.0427350427350427,3091
2014-11-30,"Clarksburg","WV","Clarksburg","Harrison",3670,950,-0.00210084033613445,-0.0649606299212598,-0.162257495590829,8740
2014-11-30,"Forest Park","IL","Chicago","Cook",3671,1533,-0.00904977375565611,-0.00130293159609121,-0.00519143413367943,3994
